Schoolnumber,Name,Province,SchoolLevel,District,Grant_Class,latitude,longitude
1323,STAR BRIGHT ACADEMY,Harare,Secondary,Chitungwiza,S2,,
1324,YOUNG AFRICA ACADEMY,Harare,Secondary,Chitungwiza,S2,,
1325,VISTA (VISION) COLLEGE,Harare,Secondary,Mbare Hatfield,S1,,
1326,NATIONAL EDUCATION CENTRE ,Harare,Secondary,Mbare Hatfield,S1,,
1327,CHAKUMA,Manicaland,Primary,Makoni,P3,-18.75165,32.11964
1328,BUTLER COLLEGE,Harare,Secondary,Mabvuku Tafara,S2,,
1329,SPECISS COLLEGE CHITUNGWIZA ,Harare,Secondary,Chitungwiza,S2,,
1330,CARRER MANAGEMENT CENTRE ,Harare,Secondary,Mbare Hatfield,S3,,
1331,CLEVERLAND LEARNING CENTRE,Harare,Secondary,Chitungwiza,S2,,
1335,GENESIS COLLEGE,Harare,Secondary,Mbare Hatfield,S1,,
1336,CRISTAL COLLEGE ,Harare,Secondary,Mbare Hatfield,S2,,
1337,FATIMA ZAHRA (AS) COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,
1339,LIFE LONG EDUCATION COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,
1340,PHONIX COLLEGE,Harare,Secondary,Mbare Hatfield,S3,,
1342,FRESTAR ACADEMY,Harare,Secondary,Mbare Hatfield,S1,,
1343,SPECISS COLLEGE ,Harare,Secondary,Mbare Hatfield,S3,,
1344,LEAP COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,
1347,CHRISTIAN COLLEGE OF SOUTHERN AFRICA ,Harare,Secondary,Mbare Hatfield,S2,,
1349,EXCELLENT TUTORIALS COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,
1350,BEST ACADEMY,Harare,Secondary,Mbare Hatfield,S1,,
1351,LIGHHTHOUSE COLLEGE,Harare,Secondary,Chitungwiza,S2,,
1352,FORWARD IN FAITH CHRISTIAN COLLEGE,Harare,Secondary,Mbare Hatfield,S1,,
1354,CHARLIE'S COLLEGE ,Harare,Secondary,Glenview Mufakose,S2,,
1355,DANBOROUGH GLENVIEW COLLEGE,Harare,Secondary,Glenview Mufakose,S2,,
1356,HILBRIGHT SCIENCE COLLEGE EASTLEA,Harare,Secondary,Mbare Hatfield,S1,,
1358,ELEPHANT COLLEGE ( ELEPHANT HIGH SCHOOL),Harare,Secondary,Northern Central,S1,,
1359,EPWORTH METHODIST ACADEMY,Harare,Secondary,Mabvuku Tafara,S2,,
1362,HARVARD JUNIOR,Harare,Primary,Warren Park Mabelreign,P1,,
1363,FANTA COLLEGE ,Harare,Secondary,Mabvuku Tafara,S3,,
1365,GEORGE BENI ACADEMY,Harare,Secondary,Mabvuku Tafara,S2,,
1366,GLENRIDGE COLLEGE ,Harare,Secondary,Mabvuku Tafara,S3,,
1367,OXFORD INTERNATIONAL COLLEGE ,Harare,Secondary,Mabvuku Tafara,S2,,
1369,YOUNG  AFRICA ACADEMY ,Harare,Secondary,Mabvuku Tafara,S2,,
1370,MATHEW RUSIKE COLLEGE ,Harare,Secondary,Mabvuku Tafara,S2,,
1371,WONDERS CHRISTIAN JUNIOR COLLEGE,Harare,Primary,Mabvuku Tafara,P1,,
1373,CELEBRATION INTERNATIONAL SCHOOL ,Harare,Secondary,Northern Central,S1,,
1374,DANBOROUGH COLLEGE,Harare,Secondary,Warren Park Mabelreign,S2,,
1375,CORRESPONDENCE PRIMARY,Harare,Primary,Northern Central,P1,,
1376,LIVING WATERS COLLEGE,Harare,Secondary,Warren Park Mabelreign,S2,,
1377,PASSRATE INTERNATIONAL ACADEMY,Harare,Secondary,Warren Park Mabelreign,S2,,
1379,TAMUKA COLLEGE,Harare,Secondary,High Glen,S2,,
1380,BRIGHT STAR ACADEMY ,Harare,Secondary,High Glen,S2,,
1381,ETERNAL LIFE COLLEGE,Harare,Secondary,High Glen,S3,,
1382,DZIVARASEKWA BARRACKS PRIMARY,Harare,Primary,Warren Park Mabelreign,P2,,
1385,TAFADZWA,Harare,Primary,Chitungwiza,P2,-18.03567,31.07531
1388,MOUNT SUNSET SECONDARY SCHOOOL,Harare,Secondary,High Glen,S3,,
1389,MOUNT CARMEL COLLEGE,Harare,Secondary,Chitungwiza,S2,,
1390,WESTLEA PRIMARY,Harare,Primary,Warren Park Mabelreign,P2,-17.8149,30.96953
1392,SHINGAI GOVERNMENT,Harare,Primary,Chitungwiza,P2,-17.99242,31.05221
1394,GLEN VIEW 3 HIGH,Harare,Secondary,Glenview Mufakose,S2,-17.9011,30.95273
1395,ZRP ,Harare,Secondary,Northern Central,S1,-17.69734,31.09841
1396,TYNWALD HIGH,Harare,Secondary,Warren Park Mabelreign,S2,-17.81784,30.97504
1397,ST PETERS SECONDARY MBARE,Harare,Secondary,Mbare Hatfield,S2,-17.85392,31.04073
1398,FUNDO RPIMARY,Harare,Primary,Warren Park Mabelreign,P2,-17.81114,30.9278
1399,YAMURAI PRIMARY,Harare,Primary,Warren Park Mabelreign,P2,-17.78699,30.91318
1400,HAPPY PRIMARY,Harare,Primary,Northern Central,P1,-17.74541,31.01503
1401,CORNELIUS HOPE ACADEMY PRIMARY,Harare,Primary,Warren Park Mabelreign,P3,-17.74194,30.95558
1402,THE GRANGE CHRISTIAN SCHO,Harare,Primary,Northern Central,P1,-17.76846,31.13408
1403,GLEN VIEW 8 PRIMARY,Harare,Primary,Glenview Mufakose,P2,-17.89804,30.95636
1404,ROOSEVELT,Harare,Secondary,Northern Central,S1,-17.82808,31.07858
1405,MUGUTA,Harare,Secondary,Mabvuku Tafara,S2,-17.89228,31.1419
1406,PATHWAY PRIVATE,Harare,Primary,Chitungwiza,P2,-18.01836,31.07108
1407,ST MARY'S EARLY LEARNING ,Harare,Primary,Chitungwiza,P2,-17.99668,31.06108
1408,SOUTHLEA PARK,Harare,Primary,High Glen,P2,-17.95819,30.98252
1409,APEX BOARD ,Harare,Secondary,High Glen,S3,-17.90641,31.06145
1410,SOUTHLEA PARK ,Harare,Secondary,High Glen,S3,-17.95825,30.98265
1411,CORNELIUS HOPE ACADEMY,Harare,Secondary,Warren Park Mabelreign,S1,-17.74189,30.95557
1412,TWO BRIGADE,Harare,Primary,Mbare Hatfield,P2,-17.85016,31.0702
1413,APEX BOARD,Harare,Primary,Mbare Hatfield,P2,-17.5732,31.06051
1414,MOTHER PATRICK CONVENT,Harare,Primary,Mbare Hatfield,P2,-17.90118,31.0466
1415,NORTH WOOD  ADVENTIST,Harare,Primary,Northern Central,P1,-17.7512,31.05302
1417,DIVARIS MAKAHARIS JUNIOR,Harare,Primary,Warren Park Mabelreign,P1,,
1418,PINEWOOD HIGH SCHOOL,Harare,Secondary,Warren Park Mabelreign,S1,,
1420,PORTA FARM SECONDARY,Harare,Secondary,Warren Park Mabelreign,S3,-17.8638,30.77577
1421,MOTHER TOUCH  HIGH SCHOOL,Harare,Secondary,Warren Park Mabelreign,S2,,
1422,BUDIRIRO 2 HIGH,Harare,Secondary,Glenview Mufakose,S2,,
1423,HELLENIC ACADEMY,Harare,Secondary,Northern Central,S1,,
1424,WARREN PARK D,Harare,Primary,Warren Park Mabelreign,P3,,
1429,ABSOLUTE VISION COLLEGE,Harare,Secondary,Glenview Mufakose,S2,,
1430,GREAT HOPE COLLEGE,Harare,Secondary,Glenview Mufakose,S1,,
1432,MALTA ACADEMY,Harare,Secondary,Glenview Mufakose,S2,,
1433,HERENTIALS KUWADZANA ,Harare,Secondary,Warren Park Mabelreign,S2,,
1434,VICTORY ACADEMY ,Harare,Secondary,Warren Park Mabelreign,S2,,
1435,CORRIDORDS OF HOPE ACADEMY ,Harare,Secondary,Warren Park Mabelreign,S2,,
1436,ROCKLAND CHRISTIAN COLLEGE ,Harare,Secondary,Warren Park Mabelreign,S2,,
1437,MARTIN LURTHER KING JUNIOR COLLEGE ,Harare,Secondary,Warren Park Mabelreign,S2,,
1438,FIRST LINK COLLEGE ,Harare,Secondary,Warren Park Mabelreign,S2,,
1439,PRESSBYTERIAN PARACLETE COLLEGE ,Harare,Secondary,Warren Park Mabelreign,S2,,
1441,GEORGE EMMANUEL COLLEGE ,Harare,Secondary,Warren Park Mabelreign,S1,,
1442,EMMANUEL SCHOOL OF EXCELLENCE ,Harare,Secondary,Warren Park Mabelreign,S2,,
1443,MANYAME PARK HIGH SCHOOL,Harare,Secondary,Chitungwiza,S2,,
1444,FAITH LEARNING CENTRE,Harare,Secondary,Chitungwiza,S2,,
1445,HERENTALS COLLEGE CHITUNGWIZA,Harare,Secondary,Chitungwiza,S2,,
1446,EZEKIEL GUTI COLLEGE,Harare,Secondary,Chitungwiza,S3,,
1448,IRENE CHRISTIAN INDEPENDENT COLLEGE,Harare,Secondary,Northern Central,S1,,
1450,PHILADELPHIA ACADEMY,Harare,Secondary,Northern Central,S1,,
1452,HIGH ACHIEVERS COACH EDUCATIONAL CENTRE,Harare,Secondary,Northern Central,S1,,
1453,KUWADZANA  NO 3 HIGH SCHOOL,Harare,Secondary,Warren Park Mabelreign,S2,,
1456,GLENWOOD PRIMARY SCHOOL,Harare,Primary,Mabvuku Tafara,P2,,
1457,EPWORTH METHODIST DAY CARE,Harare,Primary,Mabvuku Tafara,P2,,
1458,CORONATION ECD CENTRE,Harare,Primary,Mabvuku Tafara,P2,,
1459,BLESSED CENTRE (CHINAMORA),Harare,Primary,Mabvuku Tafara,P2,,
1460,MABVAZUVA SECONDARY,Harare,Secondary,Mabvuku Tafara,S2,,
1461,BILAAL ISALAMIC COLLEGE,Harare,Secondary,Mabvuku Tafara,S1,,
1465,HERENTIALS COLLEGE CBD,Harare,Secondary,Mbare Hatfield,S2,,
1467,PEOPLE'S COLLEGE,Harare,Secondary,Mbare Hatfield,S3,,
1470,CITY ACADEMY COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,
1473,UMAA COLLEGE CBD,Harare,Secondary,Mbare Hatfield,S2,,
1476,MONTROSE PREPARATORY SCHOOL,Harare,Primary,Northern Central,P1,,
1477,CELEBRATION INTERNATIONAL SCHOOL,Harare,Primary,Northern Central,P1,,
1478,DEVINE SUCCESS ACADEMY,Harare,Secondary,Northern Central,S2,,
1479,ST ANGELA ACADEMY,Harare,Secondary,Northern Central,S1,,
1480,SAICON COLLEGE,Harare,Secondary,Northern Central,S1,,
1481,RADIANT KIDS CENTRE,Harare,Primary,Northern Central,P1,,
1482,LITTLE TREASURES ECD CENTRE,Harare,Primary,Northern Central,P1,,
1483,PACE COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,
1484,ST ANTHONY ARDBENNIE ECD CENTRE,Harare,Primary,Mbare Hatfield,P3,,
1485,OASIS COLLEGE,Harare,Secondary,Warren Park Mabelreign,S2,,
1486,CORPUS CHRIST,Harare,Secondary,Warren Park Mabelreign,S2,,
1488,KIDS VILLAGE,Harare,Primary,Chitungwiza,P3,,
1489,TAKUDZWA INFANT AND JUNIOR PRIMARY,Harare,Primary,Warren Park Mabelreign,P1,,
1491,HAPPY HEARTS ECD,Harare,Primary,High Glen,P2,,
1494,ALPHABET ACADEMY,Harare,Primary,High Glen,P2,,
1496,CORNERSTONE PRIVATE SECONDARY,Harare,Secondary,Chitungwiza,S3,,
1498,THE BLESSED INFANT,Harare,Primary,Northern Central,P2,,
1499,HILLVIEW INTERNATIONAL COLLEGE,Harare,Secondary,High Glen,S2,,
1501,SWEET ANGELS ECD CENTRE,Harare,Primary,High Glen,P2,,
1502,MILES ACADEMY,Harare,Secondary,High Glen,S2,,
1503,MSASA PARK'S TINY TOTS,Harare,Primary,Mbare Hatfield,P3,,
1507,MBIZI SECONDARY,Harare,Secondary,High Glen,S2,,
1508,VALLEY CREST ACADEMY,Harare,Secondary,Mbare Hatfield,S2,,
1509,KIDDOS ECD CENTRE,Harare,Primary,Mbare Hatfield,P1,,
1510,GARLAND ACADEMY,Harare,Primary,Mbare Hatfield,P1,,
1513,CANONBURY INFANT SCHOOL,Harare,Primary,Mabvuku Tafara,P1,,
1514,CALVARY NURSERY,Harare,Primary,Chitungwiza,P3,,
1515,THE AVENUES ,Harare,Secondary,Mbare Hatfield,S2,,
1517,LITTLE HEARTS ECD CENTRE,Harare,Primary,Glenview Mufakose,P2,,
1518,HERENTIAL COLLEGE BUDIRIRO,Harare,Secondary,Glenview Mufakose,S2,,
1519,BRELION COLLEGE,Harare,Secondary,Glenview Mufakose,S2,,
1520,EL ROL COLLEGE,Harare,Secondary,Glenview Mufakose,S2,,
1521,MANDIPA STUDY COLLEGE,Harare,Secondary,Warren Park Mabelreign,S2,,
1523,SOUTHERN CROSS PRIVATE,Harare,Primary,Glenview Mufakose,P1,,
1524,ST PHILLIPS ECD CENTRE,Harare,Primary,Glenview Mufakose,P2,,
1525,RED CROSS INDEPNDENT COLLEGE,Harare,Secondary,Glenview Mufakose,S1,,
1526,MD COLLEGE,Harare,Secondary,Chitungwiza,S2,,
1527,ACCOLADE ACADEMY,Harare,Secondary,Chitungwiza,S2,,
1528,LONGRANGE ACADEMY,Harare,Secondary,Chitungwiza,S3,,
1529,ULTIMATE COLLEGE,Harare,Secondary,Mbare Hatfield,S1,,
1530,HARARE SDA COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,
1536,ST KOSMAS GREGORIATIS,Harare,Secondary,Mbare Hatfield,S3,,
1537,FINBA COLLEGE,Harare,Secondary,Mbare Hatfield,S2,,
1538,CRESCENT COLLEGE,Harare,Secondary,Mbare Hatfield,S1,,
1540,ZIMBABWE DISTANCE EDUCATION COLLEGE,Harare,Secondary,Mbare Hatfield,S1,,
1541,SCHOLARS PRIDE ACADEMY,Harare,Secondary,Mbare Hatfield,S2,,
1542,FOCUS COLLEGE,Harare,Secondary,Warren Park Mabelreign,S2,,
1543,LEARNING SUCCESS INSTITUTE,Harare,Secondary,Chitungwiza,S3,,
1544,RENGOW 2 CHRISTIAN,Harare,Secondary,Mabvuku Tafara,S2,,
1545,BEST BEGINNINGS PRE-SCHOOL,Harare,Primary,Northern Central,P1,,
1551,LIONSGATE PRIVATE COLLEGE,Harare,Secondary,Northern Central,S1,,
1552,KING SOLOMON COMMERCIAL COLLEGE OF ZIMBABWE,Harare,Secondary,Northern Central,S1,,
1553,MIDWOOD ACADEMY,Harare,Secondary,Mbare Hatfield,S2,,
1554,VORCEY ACADEMY,Harare,Secondary,Mbare Hatfield,S2,,
1555,RUTENDO PLAY CENTRE,Harare,Primary,Chitungwiza,P2,,
1556,LITTLEHOOD JUNIOR SCHOOL,Harare,Primary,Chitungwiza,P2,,
1562,WALTDISNEY INFANT SCHOOL,Harare,Primary,High Glen,P2,,
1563,KIDS ARE KIDS INFANT,Harare,Primary,High Glen,P2,,
1564,LITTLE DUCKLING INFANT SCHOOL,Harare,Primary,High Glen,P3,,
1565,LIVING FOUNTAIN INFANT SCHOOL,Harare,Primary,High Glen,P2,,
1566,ANGEL'S ISLANDINFANT,Harare,Primary,Chitungwiza,P2,,
1567,CORNERSTONE JUNIOR SCHOOL,Harare,Primary,Chitungwiza,P2,,
1573,FACE TO FACE ACADEMY,Harare,Secondary,Mbare Hatfield,S3,,
1574,THERESA ECD CENTRE,Harare,Primary,Chitungwiza,P2,,
1575,NEW FLAME ACADEMY,Harare,Secondary,Warren Park Mabelreign,S2,,
1577,EBENEZER COLLEGE,Harare,Secondary,Chitungwiza,S2,,
1578,NEW MARIMBA PARK ECD CENTRE,Harare,Primary,Glenview Mufakose,P2,,
1584,KINDERKASTLE INFANT,Harare,Primary,Mabvuku Tafara,P1,,
1586,DANIEL ACADEMY,Harare,Secondary,Mabvuku Tafara,S2,,
1587,RENGOW CHRISTIAN COLLEGE,Harare,Secondary,Mabvuku Tafara,S2,,
1588,RAINBOW PRESCHOOL,Harare,Primary,Mabvuku Tafara,P1,,
1594,NEW DIMENSION STUDY CENTRE 2013,Harare,Primary,Mabvuku Tafara,P2,,
1595,SALEM PRIMARY,Harare,Primary,Mabvuku Tafara,P2,,
1846,MVUTHO,Bulawayo,Primary,Imbizo,P3,,
1995,CROSS KOPJE,Manicaland,Primary,Mutare,P3,,
1996,KIDSNET PRE-SCHOOL,Manicaland,Primary,Mutare,P2,,
2000,MUTARE   FARM    PRISON JUNIOR,Manicaland,Primary,Mutare,P2,,
2001,MILESTONE ,Manicaland,Primary,Makoni,P1,-18.40151,32.42598
2002,CHIKORE,Manicaland,Secondary,Chipinge,S3,-20.4375,32.49045
2003,BRAINSTORM JUNIOR,Manicaland,Primary,Makoni,P1,-18.5314,32.13
2004,MANJANJA PRIMARY,Manicaland,Primary,Nyanga,P3,-17.60559,32.7793
2005,ST AUGUSTINE,Manicaland,Secondary,Mutasa,S3,-18.85731,32.68171
2006,MUTAMBARA HIGH,Manicaland,Secondary,Chimanimani,S3,-19.52937,32.71405
2007,HARTZELL,Manicaland,Secondary,Mutasa,S1,-18.88175,32.59082
2008,ST JOSEPH'S,Manicaland,Secondary,Mutare,S2,,
2009,ST DAVID'S,Manicaland,Primary,Mutasa,P3,-18.45587,32.55246
2010,ST FAITH'S,Manicaland,Primary,Makoni,P3,-18.49035,32.21361
2011,ST   PATRICKS,Manicaland,Secondary,Chimanimani,S3,-19.76058,32.43938
2012,BARING,Manicaland,Primary,Mutare,P1,-18.96517,32.65346
2013,RATELSHOEK,Manicaland,Secondary,Chipinge,S3,-20.25005,32.79547
2014,CHENGETAI,Manicaland,Primary,Mutare,P3,-18.96942,32.63571
2015,NATIONAL REHABILITATION,Manicaland,Primary,Mutare,P2,-18.96301,32.67636
2016,LITTLE ST AUGUSTINES,Manicaland,Primary,Mutasa,P3,-18.84578,32.67998
2017,ST MATTHIAS TSONZO,Manicaland,Primary,Mutasa,P3,-18.64916,32.59652
2018,CHANCELLOR,Manicaland,Primary,Mutare,P1,-18.96643,32.66714
2019,NYANGA HIGH,Manicaland,Secondary,Nyanga,S2,-17.98091,32.74658
2020,ST DAVID'S BONDA,Manicaland,Secondary,Mutasa,S2,-18.4493,32.596
2021,JERSEY,Manicaland,Secondary,Chipinge,S3,-20.5176,32.66716
2022,MAKUMBE ,Manicaland,Primary,Buhera,P3,-19.26508,31.54585
2023,CHIPINGE,Manicaland,Primary,Chipinge,P3,-20.24617,32.3907
2024,MT SELINDA,Manicaland,Secondary,Chipinge,S1,-20.41171,32.70248
2025,CHISAMBA,Manicaland,Primary,Mutare,P2,-18.99146,32.63315
2026,MUTAMBARA CENTRAL,Manicaland,Primary,Chimanimani,P3,-19.52943,32.71882
2027,GAZA,Manicaland,Primary,Chipinge,P2,-20.19296,32.64278
2028,DANGARE,Manicaland,Primary,Mutare,P2,-18.98741,32.63491
2029,KRISTE MAMBO,Manicaland,Secondary,Makoni,S2,-18.3994,32.43931
2030,REGINA COELI HIGH,Manicaland,Secondary,Nyanga,S3,-17.88457,32.88805
2031,ST KILLIAN'S,Manicaland,Secondary,Makoni,S3,-18.61094,32.41281
2032,ST BENEDICTS,Manicaland,Secondary,Makoni,S3,-18.03172,32.09746
2033,EMMANUEL,Manicaland,Secondary,Nyanga,S1,-17.59502,32.76795
2034,AVILA,Manicaland,Primary,Nyanga,P3,-17.44739,32.78145
2035,MT MELLERAY,Manicaland,Primary,Nyanga,P3,-17.9869,32.74583
2036,ST BARBARAS,Manicaland,Primary,Mutasa,P3,-18.48715,32.48549
2037,MUONDOZI,Manicaland,Primary,Makoni,P3,-18.03053,32.11049
2038,ST KILIAN'S PRY,Manicaland,Primary,Makoni,P3,-18.61202,32.41524
2039,ST THERESE PRY,Manicaland,Primary,Makoni,P3,-18.57777,31.91698
2040,TRIASHILL,Manicaland,Primary,Mutasa,P3,-18.41816,32.45492
2041,HARTZELL,Manicaland,Primary,Mutasa,P3,-18.88515,32.58609
2042,ST  FAITH,Manicaland,Secondary,Makoni,S3,-18.49036,32.21355
2043,ST MARY MAGADALENE,Manicaland,Secondary,Nyanga,S1,-17.96807,32.71391
2044,MAKUMBE,Manicaland,Secondary,Buhera,S3,-19.25493,31.54218
2045,NYAZURA,Manicaland,Primary,Makoni,P3,-18.76776,32.22347
2046,NYAZURA,Manicaland,Secondary,Makoni,S1,-18.76787,32.22472
2047,RUSITU,Manicaland,Secondary,Chimanimani,S3,-20.03845,32.89629
2048,JOHN COWIE,Manicaland,Primary,Makoni,P1,-18.53194,32.12917
2049,ST PETERS MANDEYA,Manicaland,Primary,Mutasa,P3,-18.45663,32.93913
2050,ST PETERS MANDEYA,Manicaland,Secondary,Mutasa,S3,-18.49876,32.88492
2051,ST JOSEPH (MUTARE),Manicaland,Primary,Mutare,P2,-18.9873,32.62661
2052,ST DOMINIC'S,Manicaland,Secondary,Mutare,S1,-18.96011,32.67739
2053,ELISE GLEDHILL,Manicaland,Secondary,Mutare,S2,-18.99807,32.63463
2054,GIDEON MHLANGA,Manicaland,Secondary,Chipinge,S3,-20.11458,32.41014
2055,MARANGE HIGH,Manicaland,Secondary,Mutare,S3,-19.25698,32.30645
2056,ST COLUMBUS,Manicaland,Secondary,Mutasa,S3,-18.5056,32.8623
2057,NYASHANU,Manicaland,Secondary,Buhera,S3,-19.30656,31.87564
2058,LYDIA CHIMONYO HIGH,Manicaland,Secondary,Chimanimani,S3,-19.52932,32.64306
2059,CHIMANIMANI,Manicaland,Primary,Chimanimani,P1,-19.79059,32.87013
2060,MUTANDA,Manicaland,Primary,Mutare,P2,-18.9971,32.63234
2061,CHINYAUHWERA,Manicaland,Secondary,Mutare,S3,-19.25535,32.55615
2062,ST THERESA,Manicaland,Secondary,Makoni,S3,-18.57939,31.91809
2063,BIRIIRI HIGH,Manicaland,Secondary,Chimanimani,S1,-19.79512,32.72384
2064,RUJEKO,Manicaland,Primary,Mutare,P2,-18.99997,32.58994
2065,CHIBUWE HIGH,Manicaland,Secondary,Chipinge,S2,-20.44421,32.32344
2066,SAKUBVA,Manicaland,Primary,Mutare,P2,-18.99103,32.64153
2067,SHENI,Manicaland,Primary,Mutare,P2,-19.00545,32.58858
2068,MUTARE JUNIOR,Manicaland,Primary,Mutare,P1,-18.97118,32.69025
2069,VENGERE ,Manicaland,Primary,Makoni,P3,-18.54223,32.11596
2070,CHIMANIMANI,Manicaland,Secondary,Chimanimani,S3,-19.8215,32.85685
2071,GOKO,Manicaland,Secondary,Chipinge,S3,-20.4773,32.35585
2072,MWACHETA,Manicaland,Secondary,Chipinge,S3,-20.43518,32.36954
2073,NYAMAJURA,Manicaland,Secondary,Mutare,S3,-18.81834,32.41656
2074,SHERENJE,Manicaland,Secondary,Makoni,S3,-18.13861,32.14351
2075,GARAHWA,Manicaland,Secondary,Chipinge,S3,-20.93112,32.40454
2076,MARIYA,Manicaland,Secondary,Chipinge,S3,-20.74255,32.45321
2077,MUUMBE,Manicaland,Secondary,Chipinge,S3,-20.64945,32.43196
2078,TUZUKA,Manicaland,Secondary,Chipinge,S3,-20.51699,32.45804
2079,ZAMBA,Manicaland,Primary,Mutare,P2,-18.99179,32.64149
2080,BEACON HILL,Manicaland,Secondary,Chipinge,S3,-20.47097,32.70188
2081,GWENZI,Manicaland,Secondary,Chipinge,S3,-20.52812,32.64116
2082,CHIPANGAYI,Manicaland,Secondary,Chipinge,S3,-20.2534,32.3922
2083,CHINAA,Manicaland,Secondary,Chipinge,S3,-20.40592,32.48362
2084,DEVULI,Manicaland,Secondary,Buhera,S3,-19.96666,32.33333
2085,ZIMUNYA,Manicaland,Primary,Mutare,P2,-19.09431,32.60692
2086,TAMANDAI,Manicaland,Secondary,Chipinge,S3,-20.29424,32.83225
2087,MANZVIRE,Manicaland,Secondary,Chipinge,S3,-20.64672,32.31708
2088,FOMBE,Manicaland,Secondary,Nyanga,S3,-17.32272,32.97666
2089,ST GEORGES (ZVEMBIRA),Manicaland,Secondary,Buhera,S3,-19.15511,31.42486
2090,CHATINDO (NYANGA),Manicaland,Secondary,Nyanga,S3,-17.77436,32.98898
2092,ZURURA,Manicaland,Secondary,Makoni,S3,-18.66209,32.3467
2093,NYARWIZI (HAISOSWI),Manicaland,Secondary,Makoni,S3,-18.59556,32.35827
2094,GWIDZA,Manicaland,Secondary,Makoni,S3,-18.65601,32.4235
2095,NYAHONYE,Manicaland,Secondary,Makoni,S3,-18.64803,31.94254
2096,CHITSVA,Manicaland,Secondary,Makoni,S3,-18.55165,31.96546
2097,MANONGA,Manicaland,Secondary,Makoni,S3,-18.63671,32.00192
2098,BVUMBA,Manicaland,Secondary,Mutasa,S3,-18.67396,32.4901
2099,ST  BERNARD,Manicaland,Secondary,Buhera,S3,-19.07073,31.6267
2100,ST WERBURGH'S,Manicaland,Secondary,Mutare,S3,-19.11657,32.72569
2101,SHUNDURE,Manicaland,Secondary,Mutare,S3,-19.21171,32.4591
2102,GWIRINDINDI,Manicaland,Secondary,Mutare,S3,-19.15599,32.30718
2103,MUNYORO,Manicaland,Secondary,Mutare,S3,-19.38461,32.56086
2104,CHAWATAMA,Manicaland,Secondary,Buhera,S3,-19.13883,31.5985
2105,MUKONDOMI (CHITESHE),Manicaland,Secondary,Buhera,S3,-19.15356,31.66736
2106,BIKA,Manicaland,Secondary,Buhera,S3,-19.44519,31.67464
2107,MAMUNYADZA,Manicaland,Secondary,Buhera,S3,-19.33975,31.56565
2108,MADZIVIRE,Manicaland,Secondary,Buhera,S3,-19.32691,31.71909
2109,GOTORA,Manicaland,Secondary,Buhera,S3,-19.53933,31.88067
2110,MUCHUVA,Manicaland,Secondary,Buhera,S3,-19.79865,32.03567
2111,BETERA,Manicaland,Secondary,Buhera,S3,-19.38751,32.00633
2112,BANGURE,Manicaland,Secondary,Buhera,S3,-19.53441,31.78897
2113,ZANGAMA,Manicaland,Secondary,Buhera,S3,-19.57544,32.10313
2114,MUTAUTO,Manicaland,Secondary,Buhera,S3,-19.31668,31.93509
2115,MUTIUSINAZITA,Manicaland,Secondary,Buhera,S3,-19.72983,32.08566
2116,MATSAKANURE,Manicaland,Secondary,Buhera,S3,-19.64368,31.91968
2117,ST  JOHNS  CHIFAMBA,Manicaland,Secondary,Buhera,S3,-19.15975,31.75153
2118,NYAKATSAPA,Manicaland,Secondary,Mutasa,S3,-18.71785,32.65639
2119,MAFARARIKWA,Manicaland,Secondary,Mutare,S3,-19.31053,32.15256
2120,MASASI,Manicaland,Secondary,Mutare,S3,-19.42117,32.40383
2121,MT DEMA,Manicaland,Secondary,Mutare,S3,-19.46447,32.28726
2122,GOMOREFU,Manicaland,Secondary,Mutare,S3,-19.30938,32.37411
2123,MUNDENDA,Manicaland,Secondary,Mutasa,S3,-18.79036,32.56169
2124,SHERUKURU,Manicaland,Secondary,Mutasa,S3,-18.6231,32.51835
2125,DOPE,Manicaland,Secondary,Makoni,S3,-18.71521,32.43994
2126,ODZI,Manicaland,Secondary,Mutare,S3,-18.95296,32.37339
2127,VUMBUNU,Manicaland,Secondary,Mutasa,S3,-18.69645,32.5765
2128,CHAKOHWA,Manicaland,Secondary,Chimanimani,S3,-19.53982,32.52826
2129,CHITORA,Manicaland,Secondary,Mutare,S3,-19.31354,32.62632
2130,GWESE,Manicaland,Secondary,Mutare,S3,-19.15891,32.50907
2131,ROWA,Manicaland,Secondary,Mutare,S3,-19.1655,32.60316
2132,CHAYAMITI,Manicaland,Secondary,Chimanimani,S3,-19.67473,32.56796
2133,MURURU(DEREMBWE),Manicaland,Secondary,Mutare,S3,-19.29695,32.49876
2134,CHIROZVA,Manicaland,Secondary,Buhera,S3,-19.48619,32.08633
2135,CHIURWI,Manicaland,Secondary,Buhera,S3,-19.43984,31.85718
2136,KAZOZO SECONDARY,Manicaland,Secondary,Nyanga,S3,-17.52339,32.84996
2137,CROSSDALE  HIGH,Manicaland,Secondary,Nyanga,S3,-18.05876,32.89019
2138,BEMBWE,Manicaland,Secondary,Makoni,S3,-18.55612,32.42799
2139,MBAZA,Manicaland,Secondary,Mutasa,S3,-18.47574,32.48991
